0.000000000000000000e+00	2.184773543431526299e+00
9.999999999999592548e-05	2.189635352955326741e+00
1.999999999999918510e-04	2.183558114860093546e+00
2.999999999999877764e-04	2.181127257717232037e+00
3.999999999999837019e-04	2.178696400574373193e+00
4.999999999999796274e-04	2.175657733907712998e+00
5.999999999999755529e-04	2.179911733907709870e+00
6.999999999999714784e-04	2.182342638669605872e+00
7.999999999999674039e-04	2.185381257717234682e+00
8.999999999999633293e-04	2.182950400574370065e+00
9.999999999999592548e-04	2.183558162479132925e+00
1.099999999999955180e-03	2.183558114860087773e+00
1.199999999999951106e-03	2.182950352955323581e+00
1.299999999999947031e-03	2.187204448193421413e+00
1.399999999999942957e-03	2.189027591050558996e+00
1.499999999999938882e-03	2.185988972002944397e+00
1.599999999999934808e-03	2.185381257717233350e+00
1.699999999999930733e-03	2.182342543431516457e+00
1.799999999999926659e-03	2.182950305336281982e+00
1.899999999999922584e-03	2.187204400574375818e+00
1.999999999999918510e-03	2.189027638669613474e+00
2.099999999999914435e-03	2.192066352955320152e+00
2.199999999999910361e-03	2.190850924383897613e+00
2.299999999999906286e-03	2.185989162479135661e+00
2.399999999999902212e-03	2.183558257717232554e+00
2.499999999999898137e-03	2.180519543431517882e+00
2.599999999999894063e-03	2.178696305336278005e+00
2.699999999999889988e-03	2.182950400574375838e+00
2.799999999999885913e-03	2.184773495812478927e+00
2.899999999999881839e-03	2.184165781526757666e+00
2.999999999999877764e-03	2.185989019621997542e+00
3.099999999999873690e-03	2.184165829145800597e+00
3.199999999999869615e-03	2.184773591050559016e+00
3.299999999999865541e-03	2.184165829145802817e+00
3.399999999999861466e-03	2.184165781526761219e+00
3.499999999999857392e-03	2.186596733907702372e+00
3.599999999999853317e-03	2.184165829145809923e+00
3.699999999999849243e-03	2.184773543431516973e+00
3.799999999999845168e-03	2.181734924383898822e+00
3.899999999999841094e-03	2.179911781526754133e+00
3.999999999999837019e-03	2.178088543431516477e+00
4.099999999999832945e-03	2.178696257717230633e+00
4.199999999999828870e-03	2.183558067241045730e+00
4.299999999999824796e-03	2.184773495812470490e+00
4.399999999999820721e-03	2.188419972002940028e+00
4.499999999999816647e-03	2.192066352955323705e+00
4.599999999999812572e-03	2.190243210098182125e+00
4.699999999999808498e-03	2.189635495812464416e+00
4.799999999999804423e-03	2.193889543431517097e+00
4.899999999999800349e-03	2.192066400574373297e+00
4.999999999999796274e-03	2.192066400574375518e+00
5.099999999999792200e-03	2.190243257717226388e+00
5.199999999999788125e-03	2.189027781526748040e+00
5.299999999999784051e-03	2.190243162479128980e+00
5.399999999999779976e-03	2.191458686288661362e+00
5.499999999999775901e-03	2.195712733907706937e+00
5.599999999999771827e-03	2.192066400574375518e+00
5.699999999999767752e-03	2.192066400574368856e+00
5.799999999999763678e-03	2.185989114860091398e+00
5.899999999999759603e-03	2.182342733907711274e+00
5.999999999999755529e-03	2.184165876764847969e+00
6.099999999999751454e-03	2.187812210098181609e+00
6.199999999999747380e-03	2.188419972002943581e+00
6.299999999999743305e-03	2.189027638669606812e+00
6.399999999999739231e-03	2.189027591050562549e+00
6.499999999999735156e-03	2.185381257717228909e+00
6.599999999999731082e-03	2.185988972002950170e+00
6.699999999999727007e-03	2.191458591050565285e+00
6.799999999999722933e-03	2.195712781526753421e+00
6.899999999999718858e-03	2.198751448193417168e+00
6.999999999999714784e-03	2.196928210098185286e+00
7.099999999999710709e-03	2.191458638669613990e+00
7.199999999999706635e-03	2.193889495812467061e+00
7.299999999999702560e-03	2.198751257717225904e+00
7.399999999999698486e-03	2.205436305336282210e+00
7.499999999999694411e-03	2.208474972002936187e+00
7.599999999999690337e-03	2.208474972002947734e+00
7.699999999999686262e-03	2.206044162479137594e+00
7.799999999999682188e-03	2.205436448193425658e+00
7.899999999999678113e-03	2.207867352955320772e+00
7.999999999999674039e-03	2.212729114860084056e+00
8.099999999999669964e-03	2.213336781526751729e+00
8.199999999999665889e-03	2.216983067241040217e+00
8.299999999999661815e-03	2.214552114860084853e+00
8.399999999999657740e-03	2.216375305336277357e+00
8.499999999999653666e-03	2.223060210098176892e+00
8.599999999999649591e-03	2.226098781526742343e+00
8.699999999999645517e-03	2.234606829145801665e+00
8.799999999999641442e-03	2.237645448193418929e+00
