274.9,0.3386
275.2,0.3442
278.2,0.4198
279.4,0.4589
281.2,0.5173
282.6,0.5608
284.2,0.6396
284.3,0.6
284.5,0.6182
285.5,0.6907
287.4,0.7539
288.4,0.7888
288.4,0.7837
288.5,0.8195
288.7,0.8268
289.2,0.873
290.3,0.9304
292.4,1.0289
293.3,1.0901
293.4,1.1254
294.5,1.2273
296.2,1.3273
297.5,1.5107
298.3,1.5171
299.2,1.6145
299.2,1.5816
302.2,1.9744
302.2,1.9365
305.2,2.2726
308.2,2.653
311.2,3.1101
