632.81992, 85.45244
633.87888, 78.59029
634.10397, 80.27108
653.36294, 52.13061
654.87879, 50.17068
656.21043, 55.91372
666.14125, 36.03133
666.34743, 33.37038
667.87854, 34.91185
686.62267, 38.56381
687.48765, 37.16374
694.00368, 33.24582
694.44350, 34.22646
694.66859, 35.90726
697.93575, 36.04914
719.94095, 38.44242
721.03712, 40.12371
725.60726, 39.42599
757.03820, 55.97021
758.98898, 53.87046
760.08821, 56.25203
805.38387, 56.13735
805.82979, 58.51855
