0.000000000000000000e+00,1.000000000000000000e+00
5.000000000001530998e-05,9.998768744838496536e-01
1.000000000000306200e-04,9.994843848794680019e-01
1.500000000000459299e-04,9.988322041323562939e-01
2.000000000000612399e-04,9.979872673792201665e-01
2.500000000000765499e-04,9.970314718014524624e-01
3.000000000000918599e-04,9.959131298869315918e-01
3.500000000001071698e-04,9.946143901836480561e-01
4.000000000001224798e-04,9.932254190183538167e-01
4.500000000001377898e-04,9.919562161727530913e-01
5.000000000001530998e-04,9.910146804057116121e-01
5.500000000001684097e-04,9.905039952516047075e-01
6.000000000001837197e-04,9.904022352676045138e-01
6.500000000001990297e-04,9.906394695037463727e-01
7.000000000002143397e-04,9.911611927951410328e-01
7.500000000002296496e-04,9.918998545460977478e-01
8.000000000002449596e-04,9.927634632477069232e-01
8.500000000002602696e-04,9.937001311466818754e-01
9.000000000002755796e-04,9.946087907093076330e-01
9.500000000002908895e-04,9.953802348660388821e-01
1.000000000000306200e-03,9.959987198921630425e-01
1.050000000000321509e-03,9.964315944779046363e-01
1.100000000000336819e-03,9.966632435547541080e-01
1.150000000000352129e-03,9.967714194482791834e-01
1.200000000000367439e-03,9.968373458075918681e-01
1.250000000000382749e-03,9.968622215912348317e-01
1.300000000000398059e-03,9.968597062511509455e-01
1.350000000000413369e-03,9.968752192147767310e-01
1.400000000000428679e-03,9.969354684482771845e-01
1.450000000000443989e-03,9.970066397697131544e-01
1.500000000000459299e-03,9.970922489403137856e-01
1.550000000000474609e-03,9.971891840993619693e-01
1.600000000000489919e-03,9.973527077575425892e-01
1.650000000000505229e-03,9.976241042692219896e-01
1.700000000000520539e-03,9.978904511747368478e-01
1.750000000000535849e-03,9.980318868232688212e-01
1.800000000000551159e-03,9.979835005626567224e-01
1.850000000000566469e-03,9.977902022446981656e-01
1.900000000000581779e-03,9.975774987420235052e-01
1.950000000000597089e-03,9.973347812323211103e-01
2.000000000000612399e-03,9.969244525445577487e-01
2.050000000000627709e-03,9.962036226757506885e-01
2.100000000000643019e-03,9.951342220879587641e-01
2.150000000000658329e-03,9.937512886548441893e-01
2.200000000000673639e-03,9.921210061386143142e-01
2.250000000000688949e-03,9.904321265470650282e-01
2.300000000000704259e-03,9.889954007692767224e-01
2.350000000000719569e-03,9.881199750132128035e-01
2.400000000000734879e-03,9.879712063739769512e-01
2.450000000000750189e-03,9.885640172224817723e-01
2.500000000000765499e-03,9.898059357865592878e-01
2.550000000000780809e-03,9.914922310036545783e-01
2.600000000000796119e-03,9.933481393413573501e-01
2.650000000000811429e-03,9.951343509353325345e-01
2.700000000000826739e-03,9.966011161003128782e-01
2.750000000000842049e-03,9.974534459700209466e-01
2.800000000000857359e-03,9.975407956036650425e-01
2.850000000000872669e-03,9.969285562247693910e-01
2.900000000000887979e-03,9.957979153271006023e-01
2.950000000000903289e-03,9.943759153470024259e-01
3.000000000000918599e-03,9.930090793067751775e-01
3.050000000000933909e-03,9.920350578980958733e-01
3.100000000000949218e-03,9.916444109909489102e-01
3.150000000000964528e-03,9.918479939287752067e-01
3.200000000000979838e-03,9.924846600263350638e-01
3.250000000000995148e-03,9.933731129329721465e-01
3.300000000001010458e-03,9.943952254492159915e-01
3.350000000001025768e-03,9.953571941588253980e-01
3.400000000001041078e-03,9.960522576068153722e-01
3.450000000001056388e-03,9.964140019375496982e-01
3.500000000001071698e-03,9.964630645077751092e-01
3.550000000001087008e-03,9.962241537945804026e-01
3.600000000001102318e-03,9.956818674453150608e-01
3.650000000001117628e-03,9.949186491404737875e-01
3.700000000001132938e-03,9.940759606568869700e-01
3.750000000001148248e-03,9.933128890374157693e-01
3.800000000001163558e-03,9.928517454353151805e-01
3.850000000001178868e-03,9.929297003996042648e-01
3.900000000001194178e-03,9.936195160574372576e-01
3.950000000001209488e-03,9.948139191136980974e-01
4.000000000001224798e-03,9.963789550240550463e-01
4.050000000001240108e-03,9.981652026433734948e-01
4.100000000001255418e-03,9.998514961653486299e-01
4.150000000001270728e-03,1.000996916115738822e+00
4.200000000001286038e-03,1.001311322544562454e+00
